run_number,fill_number,duration,delivered_lumi,recorded_lumi,start_time,end_time,l1_triggers_counter,hlt_physics_counter,components,l1_hlt_mode_stripped,l1_key,hlt_key
323755,7239,22677,313.95278125,302.0424375,2018-09-30 11:06:49,2018-09-30 17:24:46,1745555295.0,32038836.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v215,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.6.0/HLT/V4
323727,7236,23516,262.023109375,252.795703125,2018-09-29 21:12:17,2018-09-30 03:44:13,1786429307.0,23489313.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v215,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.6.0/HLT/V4
323726,7236,1276,20.6402421875,14.645359375,2018-09-29 20:49:02,2018-09-29 21:10:18,83054371.0,1323574.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v215,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.6.0/HLT/V4
323725,7236,8091,129.987796875,119.978671875,2018-09-29 18:31:15,2018-09-29 20:46:06,625692101.0,14205241.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018-hltmenu-validation/v43,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.6.0/HLT/V4
323702,7234,19067,152.83625,148.3279375,2018-09-29 08:55:38,2018-09-29 14:13:25,1359972733.0,14100379.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v214,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323696,7234,6279,98.4656953125,89.6380234375,2018-09-29 02:32:06,2018-09-29 04:16:45,493925588.0,8250293.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v214,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323693,7234,3563,45.2258984375,41.1158671875,2018-09-29 01:32:03,2018-09-29 02:31:26,228676327.0,4031301.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v214,l1_trg_collisions2018/v67,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323526,7221,11757,69.483375,67.5705625,2018-09-26 09:21:57,2018-09-26 12:37:54,680002356.0,6808787.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v211,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323525,7221,26195,255.764,245.988953125,2018-09-26 02:04:39,2018-09-26 09:21:14,1959693431.0,23060537.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v211,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323524,7221,12973,191.478043945313,182.114043212891,2018-09-25 22:25:59,2018-09-26 02:02:12,1043971600.0,16303935.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v211,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323495,7218,4721,35.47875,34.067625,2018-09-25 12:53:42,2018-09-25 14:12:23,344118443.0,3388312.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323493,7218,3316,29.1681875,27.61953125,2018-09-25 11:57:39,2018-09-25 12:52:55,279097299.0,2771291.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323492,7218,722,6.96578125,5.84259375,2018-09-25 11:44:58,2018-09-25 11:57:00,59450680.0,586135.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323488,7218,18420,208.7265,197.621328125,2018-09-25 06:29:10,2018-09-25 11:36:10,1412035560.0,19170839.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323487,7218,11645,168.502875,158.002453125,2018-09-25 03:11:37,2018-09-25 06:25:42,934944675.0,15580519.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323475,7217,2044,16.19215625,15.353625,2018-09-24 21:59:36,2018-09-24 22:33:40,156200946.0,1517448.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323474,7217,8253,81.8041875,78.56534375,2018-09-24 19:41:17,2018-09-24 21:58:50,647383995.0,7793792.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323473,7217,5249,86.552375,54.976890625,2018-09-24 17:39:55,2018-09-24 19:07:24,373869363.0,5353961.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323472,7217,2642,40.20128125,19.4030625,2018-09-24 16:49:54,2018-09-24 17:33:56,127851696.0,1898642.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v210,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323471,7217,5439,82.4050703125,75.6334453125,2018-09-24 15:17:26,2018-09-24 16:48:05,466332882.0,7466245.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v209,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323470,7217,6200,90.2380546875,84.1843125,2018-09-24 13:32:45,2018-09-24 15:16:05,486419399.0,8700232.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v209,l1_trg_collisions2018/v66,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323423,7213,3372,37.405171875,22.3407578125,2018-09-24 05:00:48,2018-09-24 05:57:00,155237210.0,2296418.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323422,7213,70,6.3951953125,0.05808203125,2018-09-24 04:46:48,2018-09-24 04:47:58,513623.0,6574.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323421,7213,905,6.917,2.73253515625,2018-09-24 04:31:06,2018-09-24 04:46:11,19245501.0,240133.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323420,7213,813,6.8466015625,2.80160546875,2018-09-24 04:16:46,2018-09-24 04:30:19,19807963.0,245852.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323419,7213,1951,17.4912421875,10.28430859375,2018-09-24 03:40:44,2018-09-24 04:13:15,72533868.0,850659.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323418,7213,1375,13.178703125,9.025103515625,2018-09-24 03:14:21,2018-09-24 03:37:16,64049772.0,725423.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323417,7213,949,9.69541015625,5.966974609375,2018-09-24 02:55:10,2018-09-24 03:10:59,42638449.0,483165.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323416,7213,1765,19.36855859375,14.150701171875,2018-09-24 02:18:39,2018-09-24 02:48:04,113214958.0,1137857.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323414,7213,969,9.462047607422,6.560622592926,2018-09-24 01:50:12,2018-09-24 02:06:21,60648893.0,747277.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
323413,7213,746,2.060035644531,0.0,2018-09-24 01:36:03,2018-09-24 01:48:29,1572911.0,45121.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v206,l1_trg_collisions2018/v64,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
322633,7145,5989,54.16103125,52.16065625,2018-09-10 10:50:23,2018-09-10 12:30:12,436265802.0,4867118.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v200,l1_trg_collisions2018/v57,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
322625,7145,27227,355.75534375,342.059,2018-09-10 03:15:52,2018-09-10 10:49:39,2054390281.0,31492668.0,"[CSC, CTPPS, CTPPS_TOT, DAQ, DCS, DQM, DT, ECAL, ES, GEM, HCAL, PIXEL, RPC, SCAL, TCDS, TRACKER, TRG]",collisions2018/v200,l1_trg_collisions2018/v57,/cdaq/physics/Run2018/2e34/v3.5/HLT/V2
